95,"t","Watershed: Released July 25, 2019, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, U.S. Department of Agriculture."
95,"t","Table 1.  Summary by Hydrologic Unit Code: 2017 and 2012 (continued)"
95,"t","[For meaning of abbreviations and symbols, see introductory text.]"
95,"h","","","","","","","",""
95,"h","","","","","H13","H13","",""
95,"h","","","United States","United States","Rio Grande","Rio Grande","H130100","H130100"
95,"h","","","","","","","",""
95,"h","Item","","2017","2012","2017","2012","2017","2012"
95,"h","","","","","","","",""
95,"d","FARMS AND LAND IN FARMS","",,,,,,
95,"d","","",,,,,,
95,"d","Farms","number",2042220,2109303,22367,22773,1643,1846
95,"d","Land in farms","acres",900217576,914527657,45550243,47817367,1290851,1285855
95,"d","","",,,,,,
95,"d","LAND USE AND PRACTICES","",,,,,,
95,"d","","",,,,,,
95,"d","Total cropland","farms",1475627,1551654,11732,12749,1193,1415
95,"d","","acres",396433817,389690414,1559937,1769654,494025,446410
95,"d","  Harvested cropland","farms",1245548,1288875,9748,10520,1082,1206
95,"d","","acres",320041858,314964600,881192,898784,367988,320466
95,"d","  Other pasture and grazing land that could have been used","",,,,,,
95,"d","   for crops without additional improvement","farms",137707,141537,1106,1298,112,192
95,"d","","acres",13825975,12802847,208111,271385,30138,25470
95,"d","  Cropland idle or used for cover crops or soil-improvement","",,,,,,
95,"d","   but not harvested and not pastured or grazed","farms",374252,381453,2240,2195,261,291
95,"d","","acres",36003378,36382032,277181,388821,43947,43995
95,"d","  Cropland on which all crops failed","",,,,,,
95,"d","   or were abandoned","farms",79334,97248,932,1389,92,254
95,"d","","acres",9542580,11395368,82604,124711,21105,32246
95,"d","  Cropland in summer fallow (see text)","farms",94106,61442,1157,691,169,101
95,"d","","acres",17020026,14145567,110849,85953,30847,24233
95,"d","Total woodland","farms",794789,840399,2209,1968,188,194
95,"d","","acres",73092054,77012907,1486239,1833950,210506,178500
95,"d","  Woodland pastured","farms",326279,350761,1486,1317,120,114
95,"d","","acres",26009273,27999006,1109389,"(D)",24780,"(D)"
95,"d","  Woodland not pastured","farms",575911,606279,938,806,79,92
95,"d","","acres",47082781,49013901,376850,"(D)",185726,"(D)"
95,"d","Permanent pasture and rangeland, other than cropland","",,,,,,
95,"d"," and woodland pastured","farms",1130063,1176156,12336,12577,907,1130
95,"d","","acres",400771178,415309280,42101388,43774701,528855,581244
95,"d","Land in farmsteads, homes, buildings, livestock facilities,","",,,,,,
95,"d"," ponds, roads, wasteland, etc.","farms",1183307,1338485,9463,10133,883,1008
95,"d","","acres",29920527,32515057,402679,439062,57465,79701
95,"d","Irrigated land","farms",294235,296303,10149,10943,1149,1294
95,"d","","acres",58013907,55822231,900576,875445,441590,380842
95,"d","  Harvested cropland","farms",255348,261281,8565,9345,1016,1110
95,"d","","acres",53959077,52092384,741104,742451,345150,300352
95,"d","  Pastureland and other land","farms",64450,60330,2829,2879,438,523
95,"d","","acres",4054830,3729847,159472,132994,96440,80490
95,"d","Cropland on which no-till practices were used","farms",279370,278290,917,870,129,105
95,"d","","acres",104452339,96476496,45704,58242,10690,10374
95,"d","Cropland on which reduced tillage, excluding","",,,,,,
95,"d"," no till, practices were used (see text)","farms",217069,195738,696,669,163,145
95,"d","","acres",97753854,76639804,193039,136480,87327,69953
95,"d","FERTILIZERS AND CHEMICALS","",,,,,,
95,"d","","",,,,,,
95,"d","Commercial fertilizer, lime, and soil conditioners","",,,,,,
95,"d"," used","farms",881431,877907,4410,4662,387,461
95,"d","","acres treated",253766165,247802465,681213,754266,190558,195555
95,"d","Manure used","farms",297297,275420,1613,1579,216,139
95,"d","","acres treated",23888525,22072968,98116,85584,45900,24208
