Year,HUC_CODE,HUC_NAME,Tons_N_Farm_Fert,Tons_P2O5_Farm_Fert,Tons_K2O_Farm_Fert,Tons_N_Exc,Tons_P2O5_Exc,Tons_K2O_Exc,Tons_N_Recovered,Tons_P2O5_Recovered,Tons_K2O_Recovered,Tons_N_Fixed_Legumes,Tons_N_Rem,Tons_P2O5_Rem,Tons_K2O_Rem,BalanceN_Tons,BalanceP2O5_Tons,BalanceK2O_Tons,RatioN,RatioP2O5,RatioK2O,N_PPCA,P2O5_PPCA,K2O_PPCA,FarmNPPCA,FarmP2O5PPCA,FarmK2OPPCA,TotalPlantedAc,TotalHarvestedAc,TotalCropland,OtherCropAcres
2014,1010001,NULL,571.0164544,389.8092545,595.8957283,48.80138699,28.37016615,34.06543409,8.129316536,8.252133892,20.79354097,28.64434567,620.5562883,230.6442427,774.2731239,-12.76617161,167.4171457,-157.5838547,1.021004244,0.579418777,1.25553202,-1.215931308,15.94587282,-15.0092877,54.38723569,37.12791047,56.75689583,,11286.4144,20998.17897,6118.015039
2014,1010002,'' Allagash '',89.16193405,60.83423994,93.63347487,9.42192114,4.839030124,6.576899826,1.656595754,1.447737353,4.014539654,4.61423536,100.5657132,37.37508102,125.4569821,-5.132948042,24.90689628,-27.8089676,1.053786014,0.600094644,1.284787845,-3.012374636,14.6171171,-16.3202565,52.32648888,35.70180721,54.95070328,,1833.810907,3407.908153,987.2317739
2014,1010003,'' Fish '',679.1790196,463.7702106,707.1308227,49.39240449,30.22980684,34.47798932,7.201379975,7.8763613,21.04536468,33.31944006,720.6032542,267.7286076,898.9858499,-0.903414578,203.9179644,-170.8096626,1.001255266,0.567646673,1.234571887,-0.073952942,16.69259472,-13.98237022,55.59716209,37.96393414,57.88527888,,13144.27331,24432.14704,7065.915741
2014,1010004,'' Aroostook '',2411.329132,1646.452618,2512.172053,182.3893602,109.5082454,127.3154948,27.35697415,29.07960971,77.713378,118.7647425,2570.011764,954.8886775,3206.120676,-12.56091512,720.6435497,-616.2352457,1.004911498,0.569901708,1.237939192,-0.288314496,16.54115009,-14.1446346,55.34796934,37.79152658,57.66264749,,46880.39182,87133.42734,25199.19447
2014,1010005,'' Meduxnekeag '',1206.046156,823.5358624,1255.681324,87.70812677,53.68031296,61.22398554,12.787787,13.98637913,37.37112077,59.16670191,1279.604875,475.4167143,1596.366197,-1.604230471,362.1055273,-303.3137523,1.001255266,0.567646673,1.234571887,-0.073952942,16.69259472,-13.98237022,55.59716209,37.96393414,57.88527888,,23340.82743,43385.16969,12547.23758
2014,1020001,'' West Branch Penobscot '',9.780126771,6.202405701,17.68560117,34.42897864,11.51983391,24.03288462,8.874143483,5.875712181,14.66967277,2.885114051,69.1190337,25.91776049,86.00093387,-47.57964939,-13.8396426,-53.64565994,3.208960512,2.145844306,2.658019031,-41.50614129,-12.07302216,-46.79782995,8.531700608,5.410673064,15.42804687,,1236.409236,2292.655877,704.3830725
2014,1020002,'' East Branch Penobscot '',4.95768217,3.140983499,9.164311373,21.2077925,6.932088627,14.80393698,5.571891385,3.670494282,9.036323132,1.381820284,33.35215329,12.55058165,41.15885922,-21.44075945,-5.739103872,-22.95822471,2.800021034,1.842563693,2.261396942,-38.15458032,-10.21293579,-40.85496275,8.822368582,5.589489845,16.30821218,,620.5543551,1123.889151,314.347929
2014,1020003,'' Mattawamkeag '',247.5726925,168.3871306,268.7821415,71.18735079,28.65044333,49.69178451,17.10690636,12.68140403,30.33186526,15.11725451,335.1940937,125.175296,418.3946905,-55.39724038,55.89323861,-119.2806838,1.197990934,0.691314459,1.398780001,-9.752681926,9.840002395,-20.99935956,43.58516249,29.64454753,47.31908513,,6112.134034,11360.41159,3339.500189
2014,1020004,'' Piscataquis '',45.07762662,29.06134975,75.00916346,108.8366265,33.60924485,75.97257281,26.26192224,15.74031565,46.37365844,10.62516964,256.664828,95.81145671,319.9308482,-174.7001095,-51.0097913,-198.5480263,3.131406204,2.138569088,2.635717667,-40.46417713,-11.81492809,-45.98785043,10.44091543,6.731212748,17.37368159,,4662.776449,8634.803517,2553.771694
2014,1020005,'' Lower Penobscot '',106.4166809,65.56318008,227.8263298,582.2417273,258.4864907,406.4293744,157.7927677,145.4908152,248.0844901,41.78952294,985.5792902,371.4681307,1228.550398,-679.5803187,-160.4141354,-752.6395779,3.220858179,1.760062065,2.581471878,-40.00861273,-9.44398601,-44.30979617,6.265019242,3.85987029,13.41271245,,18406.96334,33971.7012,9363.487241
2014,1030001,'' Upper Kennebec '',5.198982763,3.02327561,12.11027211,35.28985081,13.74319204,24.63380983,9.76689522,7.373713317,15.03647752,3.260925517,75.77052355,28.53315618,94.79574659,-57.54372005,-18.13616725,-67.64899696,4.157093346,2.744367276,3.4919741,-48.0473498,-15.14317759,-56.48496513,4.34100095,2.524348107,10.11172861,,1250.800202,2395.292156,874.7576664
2014,1030002,'' Dead '',2.342977867,1.160757254,5.80298565,23.83195461,8.514744384,16.63571322,6.382653768,4.402102582,10.15443935,2.148325185,48.52302651,18.29467932,60.11351607,-37.64906969,-12.73181948,-44.15609107,4.462315541,3.288718368,3.767118822,-48.7117611,-16.47289971,-57.13078641,3.031431562,1.501830736,7.508117809,,827.387731,1545.789717,529.3345741
2014,1030003,'' Lower Kennebec '',124.2017461,77.52964731,359.3145165,4200.350197,2806.127539,2932.022256,1984.360142,2060.706333,1789.706385,111.6702983,2556.616682,958.4353999,3189.846491,-336.3844957,1179.80058,-1040.825589,1.151508702,0.448236494,1.484325484,-8.119988184,28.47921617,-25.12449769,2.998106998,1.871488812,8.67349615,,43944.40139,82853.44462,27768.08167
2014,1040001,'' Upper Androscoggin '',31.12701278,6.595270735,19.88987299,55.42983534,26.30344459,41.45605201,15.82501604,14.13403436,24.04452872,6.989440831,127.0213939,46.94593336,152.7079927,-73.0799242,-26.21662827,-108.7735909,2.354800391,2.26471332,3.47581819,-37.38997382,-13.4132466,-55.65196957,15.92555282,3.374346687,10.17628081,,2420.088743,3909.065278,929.5537461
2014,1040002,'' Lower Androscoggin '',104.1161313,76.67180754,181.7596268,1097.536975,506.3521651,766.6710016,539.8166766,372.551309,467.7280371,44.44913896,1107.913395,417.1471114,1375.856643,-419.5314478,32.07600514,-726.368979,1.609445744,0.928596717,2.118372248,-23.62250369,1.806099528,-40.8995654,5.862453718,4.317149682,10.23431611,,19004.15211,35519.64291,11990.73125
2014,1050001,'' St. Croix '',12.37656096,8.015552781,20.38674912,2.389950194,1.181609154,1.668286412,0.508492004,0.430933409,1.018322026,2.448871785,56.80199929,21.64541839,76.36411885,-41.46807454,-13.1989322,-54.9590477,3.704335336,2.562653618,3.567571363,-42.4378149,-13.50759223,-56.24427754,12.66598965,8.202998306,20.86349789,,888.5496789,1954.29829,882.2118171
2014,1050002,'' Maine Coastal '',69.26380378,34.13166107,296.3732317,19.55313637,63.03328468,13.64891695,4.371443403,35.06500548,8.331298907,62.03938143,1348.447904,515.1210988,1847.908362,-1212.773275,-445.9244322,-1543.203831,9.938836152,7.444305116,6.064591025,-48.03572883,-17.66225027,-61.12347812,2.743412445,1.351892599,11.73880105,,22616.14664,50494.63409,20013.76975
2014,1050003,'' St. George-Sheepscot '',16.24825566,8.782916712,70.4503112,274.1490319,215.5838273,191.3676302,124.4749798,148.5612942,116.8108015,24.84517374,530.7031172,201.1329503,695.1866321,-365.134708,-43.78873939,-507.9255195,3.205340437,1.278299018,3.712391869,-36.5098505,-4.378439774,-50.78751588,1.624664465,0.878204589,7.044332606,,9815.411826,20001.98319,5560.09343
2014,1050004,'' Passamaquoddy Bay-Bay of Fundy '',0.062891143,0.031315823,0.265979956,0.015364793,0.010151204,0.010725276,0.002817087,0.003063368,0.006546708,0.052174979,1.231059951,0.471965488,1.68737598,-1.113176742,-0.437586297,-1.414849315,10.4430475,13.72823138,6.191599569,-52.41544352,-20.60434698,-66.62010764,2.961315176,1.474548191,12.52402862,,18.3552194,42.47514348,21.04613501
2014,1060001,'' Presumpscot '',72.67075942,27.61724184,128.3897777,136.3146932,41.43399339,95.15342664,42.61192557,24.12115949,58.08165162,25.65092216,684.629678,257.6689906,862.9657066,-543.6960708,-205.9305893,-676.4942773,4.857817037,4.980227143,4.627870928,-52.06846872,-19.72147864,-64.78623445,6.959504338,2.644837015,12.29558108,,10594.246,20883.88939,8699.830365
2014,1060002,'' Saco '',159.3512871,34.91746461,144.525235,113.822844,74.42857402,80.9789376,32.21838418,35.47126649,48.73378665,22.17159405,493.5375936,183.0744641,618.808117,-279.7963282,-112.685733,-425.5490953,2.309042163,2.600905873,3.20196238,-36.40680478,-14.6625494,-55.37200198,20.73462235,4.543423874,18.80547201,,8348.567373,15370.55119,5201.846707
2014,1060003,'' Piscataqua-Salmon Falls '',403.0523809,72.78005534,233.5188977,208.4510362,97.14342454,156.6146762,54.21292221,47.08699146,90.53404361,46.46332468,839.5957461,307.434823,1016.969517,-335.8671183,-187.5677762,-692.9165762,1.666762022,2.56479851,3.138282015,-26.8462623,-14.99251771,-55.38565445,32.21646106,5.817397267,18.66544606,,15553.71581,25021.51804,6520.377105
2014,1070001,'' Pemigewasset '',89.35969957,14.33287003,30.16619952,171.9855493,89.56365835,134.738416,47.88077173,47.67458417,75.54782986,14.56591144,211.6850796,76.49637002,246.1770219,-59.87869689,-14.48891582,-140.4629925,1.394441234,1.233664097,2.328707205,-19.2032884,-4.646641353,-45.04692814,28.65793967,4.596596971,9.674396063,,4490.331306,6236.296162,738.5651319
2014,1070002,'' Winnipesaukee River '',66.82187436,10.58274513,22.8375261,22.81770337,18.60104453,17.87604379,5.429208534,7.427971666,10.02309775,9.464854625,137.3042045,49.63399722,159.6497267,-55.58826699,-31.62328043,-126.7891028,1.680262244,2.755803547,4.858390012,-27.42887128,-15.60384835,-62.56143913,32.97186061,5.221834924,11.26870107,,2923.065288,4053.266824,464.925619
2014,1070003,'' Contoocook '',174.4584863,28.01678851,59.34908439,120.1708971,61.08266263,94.1453302,33.29009109,32.56130394,52.78728664,18.23439794,271.7619633,98.78786205,313.7514514,-45.77898795,-38.2097696,-201.6150804,1.202577154,1.630752275,2.797945471,-11.7280017,-9.788863031,-51.65125118,44.69407288,7.177549306,15.20448996,,5649.27544,7806.783991,1111.738163
2014,1070004,'' Nashua '',431.0887446,89.44951519,218.2556281,109.1140331,76.96231594,86.69322206,37.08202885,46.0686102,48.5577383,36.59497172,401.1859864,143.5714451,496.5581872,103.5797588,-8.053319697,-229.7448208,0.794796379,1.059426144,1.861069383,15.92191883,-1.237928182,-35.3155716,66.26545648,13.74986712,33.54949301,,8226.686185,13010.96431,2345.545213
2014,1070005,'' Concord '',239.3489493,50.96020764,127.0542747,32.39170378,20.57904634,25.74199865,10.42889866,12.18480441,14.41809344,16.21456007,173.0869937,61.98646007,215.5079069,92.90541433,1.158551979,-74.03553876,0.650721556,0.981652518,1.523321548,32.95777476,0.410991065,-26.26377191,84.90795523,18.07790275,45.07192825,,3501.830098,5637.845091,1107.538954
2014,1070006,'' Merrimack River '',683.3579416,120.1737187,275.0274189,178.3622748,100.4963174,139.9782356,44.89897442,47.87565407,78.47547856,64.21609287,834.6433177,301.5412781,983.3678814,-42.17030884,-133.4919053,-629.8649839,1.053213559,1.794361223,2.781781673,-3.276227622,-10.37103781,-48.93445449,53.09034308,9.336342742,21.36698667,,18024.4534,25743.21061,2833.07975
2014,1080101,'' Upper Connecticut '',175.5908286,30.31981697,65.72035552,270.9320505,123.8615026,212.8305554,76.37107146,69.98813172,132.2877165,21.19279414,503.9350193,185.0342873,558.0076176,-230.780325,-84.72633862,-359.9995456,1.844870434,1.84466226,2.818105403,-32.12549891,-11.79422855,-50.11330584,24.44291113,4.220633831,9.148523426,,9105.250967,14367.42356,3565.829403
2014,1080102,'' Passumpsic '',254.9316961,47.11576575,92.93063194,641.1943708,241.897971,505.5255836,198.8493457,154.8327082,355.4855905,51.41386511,670.3632143,242.9981182,685.6732404,-165.1683074,-41.04964423,-237.257018,1.326939771,1.20326791,1.529099988,-18.18748803,-4.520176569,-26.12552761,28.07177263,5.188146801,10.2330452,,10098.43191,18162.84988,6747.43535
2014,1080103,'' Waits '',277.4680564,46.51071806,100.7705155,680.7246328,303.3793496,535.2011184,200.7365012,176.9447727,342.9624537,57.5264156,770.7944899,278.9062073,831.5085248,-235.0635167,-55.45071657,-387.7755556,1.438771564,1.248151059,1.873893946,-21.71591271,-5.122712949,-35.82393489,25.63337849,4.296807551,9.309499615,,13562.87918,21648.96496,5655.880051
2014,1080104,'' Upper Connecticut-Mascoma '',161.1713422,23.1701811,63.67512147,320.6186841,154.6570016,252.3368698,92.57845546,87.71261758,167.5225913,41.99580548,526.7523797,190.7082282,549.6160716,-231.0067766,-79.82542955,-318.4183589,1.781099614,1.719908142,2.377255662,-31.89591371,-11.02177629,-43.96513665,22.253491,3.199187954,8.791846759,,8580.331901,14485.03897,4584.2163
2014,1080105,'' White '',250.7824163,37.04500847,104.3990732,394.0891013,200.5958526,310.7047111,113.5191117,112.3233691,218.4871601,68.85605484,829.803728,300.3045305,846.3043464,-396.6461452,-150.936153,-523.4181131,1.91570865,2.010496033,2.621060482,-34.90580402,-13.28274039,-46.06203867,22.069449,3.26004884,9.187366707,,12867.35787,22726.65858,7821.955396
2014,1080106,'' Black-Ottauquechee '',373.3955425,59.96040266,147.4589161,565.296854,332.6450994,443.5353743,150.157173,168.0631441,263.6949536,70.05298736,892.4842254,322.8286578,955.1840644,-298.8785225,-94.80511104,-544.0301947,1.503496717,1.415768952,2.32317907,-23.40630292,-7.424545359,-42.60505381,29.24201144,4.695724992,11.54806317,,15928.25131,25538.29398,6075.52686
2014,1080107,'' West '',256.078116,43.1414368,112.1539374,374.1766201,185.6369477,293.8005119,113.633342,109.7941387,179.6081975,44.75448591,577.7088511,210.1735036,613.1314689,-163.2429072,-57.23792807,-321.369334,1.393863258,1.374261697,2.101477182,-20.12003034,-7.05469456,-39.60944375,31.56216434,5.317272476,13.82320777,,10133.54546,16226.90468,4138.603446
2014,1080201,'' Middle Connecticut '',865.0964328,208.0650276,491.4982096,497.3473218,232.4617478,393.5088929,139.1320551,128.0441116,221.7165296,93.0096931,1021.467013,380.8445771,1195.609707,75.77116803,-44.73543794,-482.394968,0.930943737,1.133097952,1.676367076,4.896550912,-2.890932728,-31.17375094,55.90502084,13.4457608,31.76202861,,20783.36802,30948.79207,5436.206424
2014,1080202,'' Miller '',83.37415858,18.36074154,43.58148326,69.55468241,39.63230465,55.06919644,21.40274429,22.97976191,30.85286473,9.48135679,101.9904052,36.64691555,125.3669372,12.26785445,4.693587905,-50.93258922,0.89263048,0.886465149,1.684261911,7.424258051,2.840464723,-30.8233756,50.45635898,11.11155042,26.37463456,,2110.709682,3304.802815,560.4414365
2014,1080203,'' Deerfield '',328.194184,79.92709328,189.9351771,338.1709134,163.6972664,268.5412804,90.35475976,86.90510004,154.1078173,41.41383436,430.4736452,156.5543825,505.0381344,29.48913298,10.27781082,-160.99514,0.935888001,0.938394319,1.467950642,4.380197966,1.526624945,-23.91357471,48.74865253,11.87205102,28.21221216,,8412.5741,13464.74895,2745.008904
2014,1080204,'' Chicopee '',424.8057428,91.14263805,221.5457413,159.5507778,109.7990467,126.7965383,53.90303565,65.71829376,71.01874109,44.71186152,477.7297683,172.4115432,589.3885195,45.69087168,-15.55061142,-296.8240371,0.912707165,1.099136294,2.01455937,5.941773563,-2.022246641,-38.59985926,55.24297172,11.85245318,28.8104512,,9667.306693,15379.53986,3000.529182
2014,1080205,'' Lower Connecticut '',696.0427424,108.586949,238.9708447,400.7098158,205.9572445,325.9185624,171.6829406,141.4292132,221.0991527,97.10266376,1348.675738,474.2739544,1527.821542,-383.8473908,-224.2577922,-1067.751545,1.397840084,1.89697318,3.320845851,-19.4548591,-11.36624568,-54.11774667,35.27811783,5.50360337,12.11195966,,24467.98028,39460.31054,7306.80476
2014,1080206,'' Westfield '',296.219668,66.19587893,161.9035048,54.99958092,29.67305288,43.7112763,14.17874473,14.60250939,24.49600089,30.00876116,324.0933099,119.6938392,388.4129268,16.31386402,-38.89545089,-202.0134211,0.95207544,1.481388945,2.083765863,3.250623001,-7.750122663,-40.25223407,59.02332304,13.18987619,32.2601228,,6531.131877,10037.37685,1945.504606
2014,1080207,'' Farmington '',194.8210421,30.89269746,70.18289411,31.20945042,16.61735515,25.20204582,8.353893029,8.345587376,16.17778,30.67578189,321.8843259,116.0358002,382.8051073,-88.03360897,-76.79751535,-296.4444332,1.376452166,2.957208774,4.432632228,-17.09726052,-14.91506644,-57.57332641,37.83675519,5.99975967,13.63042182,,6222.853565,10297.97831,1867.570204
2014,1090001,'' Charles '',379.3412136,76.18791568,198.4944453,44.81951429,30.82126523,35.61849923,10.40318215,13.99668083,19.94992142,28.9156647,255.8065224,91.45625639,320.8786228,162.853538,-1.271659882,-102.4342561,0.611012481,1.014100633,1.46892606,34.27275771,-0.267622623,-21.55743427,79.83289562,16.03385475,41.77343712,,5924.843409,9503.381047,791.8595207
2014,1090002,'' Cape Cod '',1198.55442,254.288678,641.9688827,242.3050178,133.39511,191.2987759,63.03265255,67.94576512,105.2672291,55.83686,614.6202511,221.2762262,762.7398302,702.8036819,100.9582169,-15.50371837,0.46653187,0.686693279,1.020748085,71.25995523,10.23654002,-1.571981345,121.5260201,25.78330233,65.09168211,,11733.72046,19725.06661,5022.568851
2014,1090003,'' Blackstone '',257.7697099,52.47427523,123.1573811,70.17008967,51.55173874,55.65541539,23.80063031,30.59469457,31.00982298,20.28468428,197.5832872,70.23319776,242.50576,104.2717373,12.83577204,-88.33855589,0.654563519,0.845480544,1.573004851,30.65054632,3.773059083,-25.96700764,75.77108273,15.42474735,36.20195762,,3994.602955,6803.907259,1185.611723
2014,1090004,'' Narragansett '',1649.948365,335.4814643,777.5521517,365.4420157,206.8160552,286.5652234,94.56423103,105.8210579,154.7708449,75.14866374,748.9159055,269.8982018,881.7711999,1070.745354,171.4043204,50.55179668,0.411568857,0.611594515,0.945778666,88.28031137,14.13186311,4.167870853,136.0341699,27.65961862,64.10725557,,13372.26126,24257.85178,6503.022543
2014,1090005,'' Pawcatuck-Wood '',949.3162048,189.8440938,393.4188786,288.2675731,166.4560598,230.4378853,124.5856575,106.9187053,144.1956743,35.41681713,377.9675183,136.6863739,404.6748177,731.3511611,160.0764251,132.9397352,0.340720413,0.460591335,0.75272296,140.3156162,30.71195266,25.50555993,182.133967,36.42311987,75.48058351,,5597.641158,10424.37301,3755.784331
2014,1100001,'' Quinebaug '',524.2439166,94.77188056,205.1129292,577.8796763,301.1400582,469.0818935,279.7483647,222.2291393,313.6762565,62.15162214,1045.072869,363.5567327,1106.024337,-178.9289653,-46.55571285,-587.2351517,1.206581106,1.146862975,2.131934065,-14.61742223,-3.803322235,-47.97358633,42.8275806,7.742293663,16.75649488,,18826.08186,24481.60317,1951.138465
2014,1100002,'' Shetucket '',279.6490347,44.47800915,93.27581659,451.3024461,216.6137598,367.2250833,205.4399813,158.1666584,249.9118581,38.33945284,746.1793785,255.0913529,754.4482753,-222.7509097,-52.44668531,-411.2606006,1.425561319,1.25881108,2.19835481,-27.23363504,-6.412157369,-50.28092196,34.1900276,5.43790313,11.40394691,,12413.58277,16358.5147,1344.520961
2014,1100003,'' Thames '',264.4908105,44.29634434,89.66665032,996.7218506,573.8703621,811.0425365,545.8529911,445.1385463,551.9952614,42.08920696,516.9301653,176.8975326,543.4568426,335.5028432,312.537358,98.20506917,0.606417349,0.361432207,0.846952005,57.49970304,53.56379428,16.83074355,45.32940142,7.591669331,15.36739813,,8911.143313,11669.72438,1174.613191
2014,1100004,'' Quinnipiac '',172.8091741,25.30715639,55.45451604,12.16272428,8.265900032,9.896931518,3.257941542,3.975927721,6.735851594,62.22348196,292.1841707,99.40524798,365.7168216,-53.89357315,-70.12216386,-303.5264539,1.226167435,3.394630415,5.880602342,-11.55802419,-15.03841032,-65.09433116,37.06068271,5.42737675,11.89278425,,6253.377785,9325.741536,1015.068897
2014,1100005,'' Housatonic '',1182.103102,208.3176332,547.1258563,553.7180126,273.81317,444.776879,146.2933878,137.5326586,275.2820426,282.4535903,2163.372243,799.691554,2523.774288,-552.5221629,-453.8412621,-1701.366389,1.343000363,2.312247735,3.068762218,-15.94645032,-13.09840152,-49.10346847,34.11690907,6.012296,15.79070646,,48060.01277,69297.19802,9398.838596
2014,1100006,'' Saugatuck '',129.8846996,11.32835947,48.88832048,3.671868473,0.293734643,2.970751859,0.567654023,0.108986054,1.980342425,0.756286591,44.55660862,17.73597098,68.57222331,86.65203156,-6.298625456,-17.70356041,0.339585934,1.550706931,1.348024882,88.59944704,-6.440180599,-18.10142976,132.8037249,11.58295272,49.98703531,,1520.449691,1956.040008,30.11945151
2014,1110000,NULL,799.2594274,92.93506447,275.3903613,2030.834259,857.1689217,1601.134884,658.1995972,581.8475564,1125.91805,111.7533595,1468.441735,533.5760142,1499.061556,100.7706491,141.2066066,-97.75314473,0.935782657,0.790737636,1.06975848,5.164862635,7.237352668,-5.010204548,40.96495544,4.763260394,14.1147586,,21726.58807,39021.6183,15395.76098
2014,2010001,NULL,798.6678457,194.5335186,488.5596172,1331.829052,664.2431043,1047.801842,384.4958521,383.7362474,660.5065128,609.572308,2374.65499,793.2548736,1997.036738,-581.9189847,-214.9851077,-847.9706084,1.324598258,1.371773038,1.737965019,-21.90840404,-8.093876852,-31.924861,30.06868364,7.323904248,18.39355953,,36141.43669,53122.90058,9484.535785
2014,2010002,NULL,1459.455093,309.4593619,558.019649,3151.504018,1453.998402,2484.684802,1000.47048,950.9474237,1747.230353,347.9319756,3685.909257,1339.581308,3689.112538,-878.0517076,-79.17452209,-1383.862536,1.312712341,1.062816642,1.600309092,-18.16440493,-1.637896797,-28.62819953,30.19199561,6.401838424,11.54384734,,56428.17465,96678.2794,35199.73349
2014,2010003,NULL,501.185832,104.1905926,185.4341553,609.3003664,295.8335545,480.3799556,181.0910107,177.0253731,337.8031849,102.6605416,1227.110189,443.9838878,1251.635007,-442.172805,-162.7679221,-728.3976669,1.563322392,1.578800431,2.392098023,-26.08754991,-9.603069755,-42.97439886,29.56923234,6.147092841,10.94034442,,19224.55661,33899.14397,11248.24826
2014,2010004,NULL,103.3645764,28.15638762,48.85541626,138.4085644,68.44477886,108.7780021,41.62340869,39.51373088,64.67940007,62.21284061,497.1620099,214.379705,521.8327175,-289.9611841,-146.7095865,-408.2979012,2.399420987,3.168011373,4.596235185,-103.2535673,-52.24246898,-145.392615,36.80755161,10.02633326,17.3971424,,12310.84693,5616.487482,0
2014,2010005,NULL,684.4449358,133.4684349,259.7923354,1228.887563,544.9230349,968.8701754,399.1966207,365.6121813,681.3095074,91.54075925,1052.328737,380.316593,1071.270738,122.8535784,118.7640232,-130.1688955,0.895459984,0.76203439,1.138315419,8.289151342,8.013221713,-8.78272891,46.18072776,9.005354752,17.52865495,,16961.27754,29642.01601,8889.168148
2014,2010006,NULL,163.3708934,41.8518805,78.22320748,223.3149838,106.9008815,175.5076204,70.09354693,65.75548524,104.3568311,76.36654201,608.3734596,262.4297466,640.0550912,-298.5424773,-154.8223809,-457.4750526,1.963565603,2.43877122,3.505613736,-86.60661054,-44.91368118,-132.7126514,47.39358857,12.14115173,22.69240521,,15059.3807,6894.219169,0
2014,2010007,NULL,1854.113037,272.6478412,635.0824228,3132.526568,1347.895237,2469.722746,1038.258481,931.4113386,1736.709035,176.5003277,2109.486582,771.7499313,2122.615265,959.3852637,432.3092485,249.1761923,0.687381777,0.64095681,0.894941778,34.20185841,15.41172276,8.883072496,66.09869253,9.719831245,22.64053861,,32578.81238,56101.35287,19969.92276
2014,2010008,NULL,4003.578479,891.5453793,1612.814472,6055.264251,2819.432902,4768.39333,1940.956819,1823.142561,3159.615132,1199.98934,10509.70405,4252.381345,10838.41166,-3365.179417,-1537.693405,-6065.982059,1.47101516,1.566434684,2.271046943,-37.5555813,-17.16074019,-67.69668247,44.6801488,9.94969386,17.99909531,,221017.294,179210.6153,39270.96329
2014,2020001,'' Upper Hudson '',15.02904888,5.230248521,8.564891914,35.68895974,20.2929288,28.04865259,8.394012327,8.964430296,16.67772883,11.04088167,60.71804036,24.01764287,80.52710282,-26.25409748,-9.822964053,-55.28448208,1.7617845,1.692017352,3.190124498,-47.27936621,-17.68956313,-99.55837468,27.06487649,9.418828255,15.4239795,,1740.460354,1110.594307,36.71243335
2014,2020002,'' Sacandaga '',49.32150751,20.04018822,31.21284642,113.7710721,53.91526724,89.4149143,30.2309522,28.46074595,53.16610804,38.59326034,130.6169215,45.68324681,103.7335665,-12.47120149,2.817687353,-19.35461203,1.105557793,0.941904473,1.229377244,-6.310492927,1.425764481,-9.793534524,24.95693977,10.14043965,15.79386291,,1779.681811,3952.528473,1657.629599
2014,2020003,'' Hudson-Hoosic '',2599.476621,723.3176203,1486.633612,2981.87137,1440.24245,2344.69928,839.5995073,796.3160797,1401.639085,1729.583931,6083.820365,2046.330588,4809.515756,-915.160306,-526.696888,-1921.243059,1.177059488,1.346594635,1.665187557,-12.9297859,-7.441404478,-27.14416399,36.72654501,10.21934836,21.00381125,,82786.53285,141558.4624,48585.28018
2014,2020004,'' Mohawk '',3690.480944,1528.887604,2631.278183,5420.594545,2352.450672,4260.151439,1486.391718,1312.926209,2533.086046,3134.287775,8922.13547,2986.680029,6625.092611,-610.9750323,-144.8662157,-1460.728382,1.073512602,1.050976674,1.282847669,-4.920821567,-1.166759296,-11.7647749,29.72330662,12.31373248,21.1924379,,105996.0491,248322.3681,119562.9172
2014,2020005,'' Schoharie '',665.5877568,249.2100357,446.898958,986.5236978,501.5631545,775.3282995,249.1350266,247.4836094,461.0102069,565.853598,2230.975776,792.5016266,1729.645535,-750.3993946,-295.8079815,-821.7363702,1.506829235,1.59555419,1.905086546,-22.47522468,-8.859749749,-24.61183962,19.93502992,7.464093902,13.38507809,,26761.36095,66775.69681,34311.96306
2014,2020006,'' Middle Hudson '',2395.966355,706.6574539,1503.008581,1601.462322,864.2570775,1258.687002,407.2940701,423.77407,748.2082087,680.9974807,4120.589102,1556.381449,3412.99644,-636.331196,-425.9499251,-1161.77965,1.182630337,1.376802943,1.516067424,-9.142827543,-6.120062526,-16.69248821,34.42532335,10.15327753,21.5952767,,57355.85038,139197.8998,67970.1577
2014,2020007,'' Rondout '',2045.243283,637.105602,1216.424806,770.9747581,379.9220049,600.4611672,215.7416352,204.9789787,353.5153971,140.0941069,1779.438938,775.859598,1613.728196,621.6400867,66.22498273,-43.78799329,0.741099697,0.921355901,1.027891504,18.5160274,1.972561971,-1.304259009,60.91914191,18.97667965,36.23214704,,36866.78618,67146.16191,17675.85539
2014,2020008,'' Hudson-Wappinger '',998.8766536,259.6619545,616.8085061,214.3188173,139.4814027,168.4373569,59.63530995,70.36547561,100.1528524,149.8884292,1019.085384,397.5513343,903.0469817,189.3150093,-67.52390419,-186.0856232,0.843334204,1.204600885,1.259547633,9.766331061,-3.483404751,-9.599734373,51.52977635,13.39537009,31.81974897,,17723.89892,38768.91088,15291.70816
2014,2030101,'' Lower Hudson '',425.5782052,36.0153483,188.7909832,9.323231902,105.5601967,7.33105443,1.977311691,41.14872519,4.370989976,8.952362427,89.64185891,34.62584093,84.05052979,346.8660204,42.53823255,109.1114434,0.205361376,0.448730081,0.435129795,182.2962417,22.3560668,57.3437722,223.663613,18.92794985,99.2195392,,1354.404089,3805.520258,1722.643968
2014,2030102,'' Bronx '',16.83178842,1.424890076,6.054902627,0.261171365,0.107263647,0.205416226,0.055060645,0.041790926,0.122534656,0.067445343,3.079999219,1.667699466,1.830115772,13.87429519,-0.201018465,4.347321511,0.181664842,1.137056704,0.29625809,217.9682183,-3.158044137,68.29737375,264.4310851,22.38533539,95.12384734,,61.32194581,127.3056714,12.5197548
