HUC_8,N_INDEX,PFOR,PWETL,PDEV,PAGT,PAGP,PAGC,PFOR90,PWETL95,Total,HUC_6
01010002,99.94252684058537,81.01267837895853,6.879194631809268,0.050523165613402435,0.006950959903983171,0.00215031344602561,0.004800648184309512,87.39219293361462,0.4996892489581731,87.94934713801153,010100
01010003,91.648619842524,69.34453582764,11.893604536060403,1.198302757964208,7.153078798671713,1.563699247324781,5.589375156592944,80.495444641124,0.742710953056272,89.58951752558235,010100
01010004,90.72696801387428,66.53640169085757,13.897341525919089,1.4316445910506232,7.841389775056869,1.1715233799525193,6.669867505522016,79.99617408983335,0.4375710993666803,89.70677869330183,010100
01010005,79.49450771624616,54.72363119860001,18.804184473481538,3.5741383216973235,16.93134705808717,2.3588055908112397,14.572535857274985,73.08127770057692,0.4465266936100769,94.03329544186509,010100
01010006,99.76444556496364,67.11517195268637,14.412495331334545,0.23084066537288633,0.004718565456146363,0.0031768632311877268,0.0015417036536899999,80.70435021140455,0.8233221146190545,81.76322651627866,010100
01010007,99.98317782084168,75.69330543941668,9.215918521082504,0.013894828398602779,0.0029234669248883335,0.0010899741739380554,0.0018334930710913891,84.27841864691946,0.6308132962635499,84.92604225614281,010100
01010008,92.5083917470923,78.51077710666154,6.17823388026,2.6258821226685156,4.865721422102843,0.8614447245802108,4.004281420245354,84.26771516066152,0.42129169289861534,92.1806192544156,010100
01010009,74.29734738668333,53.86303329466667,12.772333383566666,5.338243285821666,20.36438814799833,4.67443668842,15.689946810416666,65.73216756184999,0.9032073467979999,92.33799346289167,010100
01010010,62.54816733465556,43.307832717888886,15.398682170426667,4.002767801284445,33.44906679788889,4.3254633082277785,29.12358887988889,58.19246673584444,0.5140219831629556,96.15833487771667,010100
01010011,82.6139984131,47.4600982666,27.9622993469,2.0867099762,15.2993001938,6.34690999985,8.95240020752,74.84190368649999,0.580497980118,92.80841779706999,010100
01020001,99.36672075333223,75.91413565604519,10.544002852132738,0.5729529130455129,0.060326021052036126,0.036873164539787576,0.023452885096885406,85.3813132009274,1.076828286652647,87.09141747086011,010200
01020002,99.46854090689999,76.60287523269687,12.674209997054376,0.3873887617953781,0.1440644925461103,0.08865683038308438,0.05540794890486719,88.428409576425,0.8486726908009062,89.80853877083459,010200
01020003,95.34710173910636,70.23916147109999,18.493651818722128,1.9632482510456086,2.689643772954201,1.2018597645020568,1.487784175825766,87.86664435203403,0.8661719433803764,93.38570548119556,010200
01020004,96.3453067282022,75.68904777195435,10.84042653830109,1.639720634800263,2.014972063007495,1.5281089793291114,0.486862640106653,85.47593921163697,1.0535355838746738,90.18416656449146,010200
01020005,88.88138558830846,65.77306215527885,17.83143970328353,5.303818699129474,5.8147978123012605,4.073628753946207,1.7411703328456536,81.27634225764929,2.328166191846436,94.72311964448372,010200
01030001,99.17247645060475,71.0400449662,9.445258066770238,0.7013232029225308,0.12619919405276142,0.07741615810382857,0.04878305155965023,79.82547605605951,0.6598303321572382,81.31282544555626,010300
01030002,98.88334244947691,69.00651212838461,7.781883065521154,0.8978652438297499,0.21879677868514613,0.1127718111339223,0.10602499986992807,76.08680475674231,0.7015970386566733,77.90505724873938,010300
01030003,85.29548431945948,68.95827570047115,11.300249590531177,5.326640198224575,9.377872375050798,7.895678613332553,1.4821959021378084,79.13457334363783,1.123954959398343,94.96304000469726,010300
01040001,98.28063246783529,81.6662817562294,6.080875361664708,1.3747893377918914,0.3445727690396703,0.26494171829240354,0.0796310660833453,87.4845704471353,0.2625845267767146,89.46651924006176,010400
01040002,87.17898893355893,74.88978556224285,7.1846241503945345,6.307392695120089,6.513618840736586,5.787242168723881,0.726375348450095,81.2783805983411,0.7960333588002964,94.89541992493145,010400
01050001,97.46033678556842,73.94252636558682,17.88826129311053,1.8630462244245132,0.676619830859629,0.3485967322790548,0.3280226333052216,89.62409431055262,2.2066922101544733,94.37045324870613,010500
01050002,91.87716392998105,57.88410166254979,19.443188864901977,4.190230810026234,3.9326092779463058,1.2106272611195488,2.721983789416987,69.8321239754972,7.4951732435203855,85.45013238801454,010500
01050003,87.03753323024725,56.26917684823412,18.09913474984889,6.6480825046697225,6.314393853145112,4.950161036520333,1.3642277174315836,67.46936339802807,6.898943063285834,87.33078285670464,010500
01050004,93.307055664075,57.0447715282435,23.170821118360998,3.790647125990515,2.9023071836671943,1.1458407364783503,1.75646562031424,69.81909413336899,10.396488708258001,86.90854612938762,010500
01060001,75.96214686498888,53.61227074927327,13.577817241354442,15.873845789162221,8.164013132868972,7.466025913551936,0.6979908296941888,62.72073466579502,4.469349852865139,91.22795052303606,010600
01060002,90.17974112168866,76.07296234706604,8.510579458664019,5.771148292524017,4.049111965550665,3.0910144826195896,0.9580988791718583,83.45329975631888,1.1302490594431673,94.40380346004551,010600
01060003,77.52398078168201,48.252337510953204,18.192847337884093,15.372393275873609,7.103624932102312,6.500448010005262,0.6031750163336279,60.30790140883284,6.137282926529672,88.92120115104979,010600
01070001,94.0447781085906,88.60681271553437,2.5735841947608127,3.500154313572891,2.4550594236354564,1.9009153345831031,0.5541434007319137,91.01118469238125,0.1692197301744706,97.1356099591831,010700
01070002,84.60249964396665,73.93681653340833,6.132749954855833,11.4234631459,3.97405250867,3.4541232585899992,0.51992882788175,79.47073300679168,0.59882433091625,95.46708172063593,010700
01070003,89.1587233910154,77.43626139714617,8.611697655462693,6.062403431306539,4.778862673502692,4.011015291398152,0.7678469534108845,84.93633416981922,1.111634418941769,96.88922472872443,010700
01070004,71.16740830739165,57.95968310038333,10.719099998475,18.897969047231665,9.934616565696668,7.474731644,2.459882517655833,67.70899105070832,0.9697768501937499,97.51136630774583,010700
01070005,52.926729583749996,36.0917602539,15.666759967810002,41.28791007996,5.785345053670999,4.678261041642,1.1070821940883002,49.73315010069,2.025359022616,98.83177353740031,010700
01070006,68.25128524157756,55.18039790951226,9.94931118828837,25.160914951436325,6.587800775256121,5.4602714363399985,1.127530918741326,63.291149217257136,1.8385656822698164,96.87842640431828,010700
01080101,93.71158961246051,83.04682400352105,5.110206442443841,2.3910728365581977,3.8973274868159393,2.8095597878674843,1.0877667623207061,87.98762632671051,0.16939368025434764,94.44542983271128,010801
01080102,84.36105855305,76.67609977722499,3.6709758043291663,5.065572505195334,10.573377539723085,8.617287854351666,1.9561005386821082,80.26103337605001,0.08602977528546499,95.98603647978325,010801
01080103,87.72301101684614,79.86223367543846,3.4920775202599224,4.490592319230769,7.7863845358051105,6.501005911195561,1.2853865715171011,83.18085391705,0.17344538011375235,95.63129599764181,010801
01080104,86.32235361735336,82.06239980061999,2.2659666935608005,5.026273918149999,8.651367982228665,7.234119367599333,1.4172447482752666,84.21308034260666,0.11527861841029934,98.00600452820538,010801
01080105,84.28573799134375,81.01049995421874,1.18883275985675,4.69846186042125,11.015797547998126,9.656244419518124,1.359551433007875,82.119143486025,0.08019614365183124,97.91359042702274,010801
01080106,85.57031695048056,80.78830040825278,3.1779329246940553,6.156139996315001,8.27354885141333,7.209769222467777,1.0637780543832778,83.67441664801943,0.2918107182614945,98.3959206061129,010801
01080107,87.4942123413,83.662911987304,2.8498868489265607,5.216771993636001,7.2890126991324,5.8650436067564,1.4239724516871202,86.18516754150002,0.32761250466101194,99.01858688831008,010801
01080201,79.26833611948148,70.71778855500371,6.961555586917778,11.114886177909629,9.61677184810889,5.472522539121186,4.1442517373282595,77.0642223358148,0.6151342568571482,98.41100459628056,010802
01080202,87.63416061402,74.18477096558,11.730879020693,8.948956966401003,3.4168740034089997,2.7129749774920002,0.7038978010410002,84.86815948486,1.0474871009584001,98.28147973120699,010802
01080203,88.14768123628126,83.00215673445624,4.134740605953125,4.906749898570499,6.945570776245688,5.667434465137644,1.2781398016964998,86.80920553208125,0.3277008119040625,98.989221505814,010802
01080204,81.4989228682,67.24021807582727,12.193809054112728,10.114643530406818,8.386436245650453,7.018184943631818,1.3682454038749092,78.65108663384544,0.7829532271079092,97.93510100785356,010802
01080205,56.36901782540883,45.21301763197059,9.102470271730882,32.63012386770735,11.00085685884147,6.796253211357353,4.204604527090501,53.29347335591176,1.0220154488800177,97.94646950985666,010802
01080206,81.84784158069999,73.44421641031667,6.8113516966475,10.57032666604,7.581831673778333,5.230071693659166,2.3517676591858336,79.88719971974999,0.3683600866545833,98.40773412584919,010802
01080207,77.5174725850389,68.54057757060555,7.641806099150555,16.496131843992224,5.9863988823394445,4.4674221442786655,1.5189774549665556,75.64918306139444,0.5332193316686666,98.66491511299355,010802
01090001,45.95626141474039,28.337623577848838,16.138978421685774,50.51092287210386,3.5328214214416156,3.0895936557868082,0.44322595172196533,41.06049214876923,3.4161118177261542,98.52034447914725,010900
01090002,66.85841698481379,39.60900321499622,16.348761895609655,26.357000186526548,6.784572857721692,3.3909122656776556,3.393660255929377,50.73495157833793,5.222807028166243,89.09933781873946,010900
01090003,64.15606924203077,50.81228432287692,10.784816998707694,29.604553589453847,6.239393005003847,5.108623871436153,1.1307693765716924,60.28646909273847,1.3106489903648462,97.4410481590463,010900
01090004,52.11447150890256,34.13795811090283,15.2220177283641,40.97143445870897,6.914083360098977,5.008789322314692,1.9052916497760517,47.1039298375459,2.256037618868666,97.24549127006665,010900
01090005,70.07879338945713,49.88928563254285,16.997957093371433,18.644637141904287,11.276578630707142,6.749907800128573,4.526672175948572,64.96291460309999,1.9243189628643576,96.80845984389572,010900
01100001,76.88258660357826,59.09682132887826,15.88154481804957,11.844615210664351,11.272794246679567,8.340479622714783,2.9323107600211307,73.9035823656087,1.0747819568792607,98.09577174032808,011000
01100002,81.82515178007648,68.4839823105706,11.616564273842943,9.231091807869413,8.943754729104704,7.059796445510588,1.8839625540902354,79.28642946130587,0.8141293534456471,98.27539739188377,011000
01100003,69.17612489064999,54.994208653775004,11.905552506444998,21.141197999314166,9.68268084525,6.898283263055833,2.7843930025879167,65.35085837046665,1.548908320566,97.72363542517792,011000
01100004,55.53143568599411,44.499562712282355,8.712681770321765,39.800729358894124,4.667825504261587,3.562515680405472,1.105307995396294,51.23145894444118,1.9807976190661762,97.68079751730001,011000
01100005,69.73058683221815,61.534649415452726,6.736820030210911,16.948333302411093,13.321088335729819,11.01914933811838,2.301936048810946,67.59929487054909,0.6721816100858271,98.54088813500405,011000
01100006,53.467877021199996,46.28686941586923,6.193265364719999,44.38053761996923,2.1515797101526926,1.9313970070624618,0.2201823463234616,51.854061566884624,0.6260740642357153,99.01225175394437,011000
02020001,97.56594926483673,91.2009366093796,5.08045738935398,2.153469299212914,0.2805794665770867,0.15800765521907467,0.12257197392839309,95.90011051722654,0.38129213416222246,98.71544292709396,020200
02020002,96.97234745025752,89.0431927680875,6.233900038894049,1.9733057955746074,1.0543461799843656,0.8162735546325024,0.23807258736339176,94.70307235717,0.5740191691552802,98.30474474455204,020200
02020003,65.53451616423392,55.06924796104467,8.258669933036982,10.847818395920358,23.61766764309034,15.69664315453727,7.921026917174713,62.73361407007324,0.5943131142827696,97.79340636171399,020200
02020004,62.840549445443195,50.8317839657889,5.999920549219371,8.289349039879314,28.87010049907085,20.52243084028207,8.34766468592904,56.316420943646925,0.5152826046420369,93.9911490810987,020200
02020005,72.91537987846,68.81546031407142,3.4463749817439147,4.88451430116457,22.200108778480367,18.68719220843151,3.5129142488761715,72.04024309430284,0.22159500478639146,99.34645605428759,020200
02020006,68.02875988518953,59.185034424507464,6.603395720028805,11.714254728004175,20.256993815748714,14.620606219479448,5.636384273751167,64.93304178607615,0.8553850899881036,97.75967536577105,020200
02020007,68.04304683208439,55.9460501670875,11.409255946989282,10.497864523902651,21.4590771757,13.405817490070937,8.053270196078405,66.79349941014686,0.5618128227359905,99.31225832412878,020200
02020008,64.38891706795516,54.46048243292759,7.896596234420001,18.440486940845172,17.170606870079105,11.983836962229587,5.186766499076069,61.53618976988275,0.8208939688731863,97.96816906949843,020200
02030101,60.423949065413915,53.766254865605646,5.62155911196826,34.760954815410436,4.815117082273544,3.810046636864132,1.0050671256910564,58.605455937585646,0.7823691975488825,98.96388255553953,020301
02030102,14.971751362077502,12.421253733340626,2.0400529764602497,84.6722249984875,0.3560136985611363,0.22553327950236493,0.13048012685614502,13.292068287724252,1.1692282287403626,99.48954511464689,020301
02030103,46.137810619259746,32.55404826488521,12.631733395548869,52.515947235261585,1.3462307245320577,0.7028870514079233,0.6433428325444894,44.59483215368974,0.5909588214770359,99.04795877964808,020301
02030104,23.816031098362224,11.302954049571555,10.033204091914222,74.43292299906112,1.7510683725117073,0.6821853308419665,1.0688814668202988,16.898492369384556,4.437658947061083,97.52014793820915,020301
02030105,41.52872317875899,25.46671629562795,12.500787918382564,38.805389379844605,19.66589193504152,8.997672803413884,10.668214737223257,37.327618219911294,0.6398872680824748,96.43878113449225,020301
02030201,35.400495751694,25.9458044529,4.830509297054001,61.20256004334001,3.3969408904515066,1.40996415838642,1.9869745682949802,26.92274394035467,3.8535438021016,95.37581251997541,020302
02030202,36.27182862162938,18.197556340134476,7.91856024879896,55.575395201645286,6.069445553546338,2.479223554680095,3.5902203483181383,19.644725813530542,6.471392449883058,87.76095569357695,020302
02030203,80.0124969482,3.1241800785100002,49.9902000427,19.5055999756,0.4819040000440001,0.213087007403,0.268817007542,4.44532012939,48.668998718299996,73.101884111755,020302
02040101,76.91798661883685,73.38245522348946,2.1864825753793684,4.12740419413079,18.954617550498547,16.886322530469442,2.068302835288921,75.29521319741053,0.27371544243866575,98.65096735875798,020401
02040102,91.65377631553847,89.19737272996153,1.3358820906060385,2.594878368652962,5.751334364600191,5.037738543284961,0.7135965351297999,90.43620006854619,0.09706893835502693,98.87946826763527,020401
02040103,77.13166618347223,68.42748832702222,7.491417169572221,6.8185972372694446,16.049741665520557,15.462036675877776,0.5877001244161723,75.18448872036667,0.7344160618052221,98.78723953415783,020401
02040104,86.51934234913267,79.35217299827694,5.981078295753001,9.853887145406993,3.6267726955781723,2.514062763695137,1.1127127541159612,85.02326561854807,0.30998529953227993,98.81391395724802,020401
02040105,49.05974714572308,38.84322649392691,7.527441124123207,19.14776797172692,31.792472808789498,14.858282052556667,16.93419325351956,46.0711700243682,0.299491220177677,97.31091089585325,020401
02040106,58.12963436898572,53.35223856993498,3.3047175528944344,20.84864425659095,21.021715682180808,7.306931097590713,13.714782971996483,56.51687246845025,0.1400859399914948,98.52731444900758,020401
02040201,31.041126150836835,15.66928266223526,11.608794268804212,44.6814311178,24.277432523275845,7.604798822025738,16.672639279770742,26.410389599057893,0.8676997641790316,96.23694615063596,020402
02040202,33.29391180385454,18.313340681969997,12.58506628780591,55.841605461005436,10.864494313233193,2.5011601727746458,8.363331809074472,29.606453173090607,1.2919568814280715,97.60450441263046,020402
02040203,43.7493597874892,38.29562770342804,1.2714536967416026,25.41921433073312,30.83142801923503,14.342921422400737,16.488509198558287,39.50127217417674,0.06580916859714966,95.81772635186178,020402
02040204,76.7994995117,1.0925500392899998,68.8945999146,21.4652996063,1.7352199554400003,0.12853500247000002,1.60668003559,13.046299934399999,56.940898895299995,93.18766459825,020402
02040205,32.431316508191664,20.950611061514163,7.590009092456418,41.66274592611501,25.90593205641009,12.731684252516784,13.17425331287275,25.344167245759163,3.196447922872872,96.10930364547512,020402
02040206,54.4292001128125,17.367643514650066,34.11164718866032,15.99801871180656,29.57278217374406,3.825525829570125,25.747259184712178,37.76078751682499,13.718498569633528,97.05009442939925,020402
02040207,41.14152647654,7.039116609096268,30.097700651481663,12.672262342769,46.18620320955533,1.9515387773508666,44.23467322985266,20.929476877055002,16.20734789458448,95.99529161055045,020402
02040301,67.39838118780716,29.390368518375244,30.69696056275333,28.300068991526906,4.301553523967376,0.5144549626165502,3.78710273830649,52.487160279017886,7.6001573540068685,92.68895577357853,020403
02040302,67.84997675968462,25.28334694183727,38.002600027958074,25.10564807745615,7.044375567190849,0.5950362227426539,6.4493330190556515,47.063807771760786,16.222150277845703,95.4359642890498,020403
02040303,46.18661924508461,9.432766877688845,26.308815772725,16.827112601352308,25.447815531147473,0.8355933840457692,24.61223085397055,24.811229542687137,10.930344973623809,78.01651948978248,020403
02040304,64.48375275555883,4.644412269047511,40.47573705280001,6.195540947074294,17.555999384211173,0.42811447129950597,17.127891323151175,12.82871736411287,32.29142794187824,68.8716960633725,020403
02050101,66.81061447143598,59.29033470153868,5.2060670065853225,4.8384401400896015,28.350943031310393,22.559091943104004,5.7918519218760265,63.707776209517355,0.7886259394881707,97.68578571319365,020501
02050102,63.561028755311874,55.48687123444067,4.283389530951086,4.913229105836102,31.525736744121186,22.116600085108132,9.409128516913452,59.10894574957457,0.6613181768837454,96.20921847324945,020501
02050103,66.43384061540716,62.411628632321424,2.0219335726323804,6.757757646696665,26.808403673628096,21.310285920183816,5.498113900422238,63.946785790571425,0.4867733642457621,97.99971967225652,020501
02050104,60.62562154133667,57.37256832122832,1.066961782053325,3.9791255096591676,35.39524976810465,28.775881810985,6.619374149043851,58.13277028401831,0.3067501054456617,97.81391157296967,020501
02050105,61.80360485258096,56.605590457021435,2.440477214398786,7.018837599526188,31.177552359442863,21.33436336971524,9.843205451966904,58.53942589532384,0.506633170481319,97.24247409262856,020501
02050106,58.969108581543864,54.31354040848597,3.3471917457759655,4.824299306201053,36.20659459290506,29.87402352939425,6.332580492343495,56.811945396556155,0.8487915422832982,98.69163548220074,020501
02050107,64.2770462389426,59.72958670722406,1.9017945720676321,14.571130274622904,21.151819793163813,11.220078998697018,9.931747420521445,61.29196467222593,0.33941477183599184,97.35433797313306,020501
02050201,81.82154564235434,77.29689739060652,0.22631213655084187,6.5454211818156525,11.633039022272872,8.552814302233587,3.0802263724413717,77.47226914114783,0.050938704491407694,95.70167138364798,020502
02050202,95.10840657552669,87.92914683024331,0.9419855326411665,1.230364376306733,3.6612260525415663,3.1892507811387008,0.4719766205795433,88.67163035074998,0.19950523737742565,93.76272414090946,020502
02050203,93.69596801758402,90.25138046264001,0.469366022465004,2.5127854409830075,3.7912501418562394,2.645620079932836,1.1456308725120692,90.528139953616,0.19259090524183603,97.02478287853295,020502
02050204,67.38243451325654,67.0818909354826,0.010466582506247825,11.13495155002478,21.48262079901739,10.611412231046303,10.871205111565434,67.0895470328913,0.0028133130753826086,99.70992641062537,020502
02050205,85.63870042369355,80.58206078314517,0.984116946496884,2.1598804429663225,12.201416509766744,10.25163401099139,1.9497809353010809,81.27156756000967,0.29461520060804663,95.92747311890085,020502
02050206,66.90295944574132,63.54070568984754,1.365046367201465,6.594228729885754,26.502809458189187,12.680280722539756,13.822533000260698,64.63153960570206,0.27421052122214573,98.0027945097352,020502
02050301,60.605207907183775,59.477491791189195,0.17842888353525968,8.414628409051621,30.98016364550779,12.24683066840643,18.733343626093966,59.63719182400812,0.018719726157185673,99.05072337827647,020503
02050302,70.13415324689689,69.83194673061874,0.006645559966275,8.577943436799687,21.2879062742,11.156062725928125,10.131842013450687,69.83606231213437,0.0025253768690168747,99.7044404667635,020503
02050303,69.58513019702963,69.34074783325555,0.0006618851933762964,6.878166287035184,23.536701944141107,15.771381201571117,7.765321696247296,69.3408997147185,0.0005081318560296297,99.75627890330253,020503
02050304,71.91745256122631,71.67287896808683,0.04291533250481158,6.267353446861317,21.815199199475792,12.076506928389735,9.73868604710358,71.71476524755262,0.0010273689281586839,99.79834072294628,020503
02050305,44.46303334478136,43.39582740654338,0.4988557392637754,19.09533385907458,36.44163006645204,17.17658212023139,19.265049999045665,43.830422813610184,0.06426357590569676,99.43164912415878,020503
02050306,29.91846772415562,25.43663469405384,1.104890556980684,18.028161506131234,52.053374172887665,14.396985491664521,37.6563931948537,26.441551737586305,0.09997579084760114,96.62306544368398,020503
02060001,62.0369987488,0.0,4.82026004791,37.9630012512,0.0,0.0,0.0,0.0,4.82026004791,42.783261299109995,020600
02060002,36.557665849994734,18.758637415730792,16.069959270328688,11.897145829695791,51.5451793921613,6.214770282573263,45.33041127104554,29.482253651861832,5.346343874735553,98.27092406937409,020600
02060003,39.08619920181445,30.105263456352688,6.831591277621999,38.05878400248466,22.855015919411702,10.02894505556126,12.826072664019506,34.513327591645464,2.4235186205559174,97.85065645604011,020600
02060004,56.64021856135455,43.39185437290909,11.519862738522727,34.32905422557272,9.030737844380363,2.133799903771728,6.896935313935182,53.20381858130909,1.7078964710238274,98.27150655471145,020600
02060005,42.71110996123226,8.998586523921967,31.11139020612258,8.000298730787419,46.06278271828998,1.9453380482808418,44.117436139817734,27.0940936304,13.015891913624387,94.17304964893054,020600
02060006,50.735169410703854,41.0511770982,7.254392555130577,25.763275439922694,23.50156106399538,8.943838903543078,14.557730275859235,47.10242689574232,1.2031483190098153,97.5704142726556,020600
02070001,81.44848699569502,81.13922500611001,0.004836798482575501,3.8218860089764997,14.729626178740249,13.758709239959002,0.9709213632099567,81.142732524875,0.001332670252305,99.69557841673804,020700
02070002,80.63628119390812,78.69994292388648,0.1578369976424662,6.706947536080269,12.656767239444866,11.981843072007027,0.6749280480716785,78.8094248385054,0.048354913732297305,98.22149857768791,020700
02070003,83.084882736205,82.53305530548248,0.007606968117750248,4.233715999127001,12.681397974488004,11.775562995675497,0.9058344908056626,82.53887748718249,0.0017844939604405004,99.4557757592084,020700
02070004,49.8369590346473,49.040934171244174,0.38876675010953304,12.148190697627312,38.01484759351836,24.034773222104285,13.980077227323504,49.35248478847029,0.07721175411159224,99.5927420684088,020700
02070005,53.21535144248812,52.99655928214918,0.014581416636549792,11.443333874145207,35.34130809225722,27.45902753372472,7.882282617777167,53.0054174860346,0.00572169985389375,99.79578472443282,020700
