HUC_8,P,N,K,PManure,NManure,KManure,PFert,NFert,KFert
03170005,1448218.1766878525,5106433.218821167,2706176.2174002607,1374969.9069322643,4451284.146225424,2516099.4132211804,73248.26975558819,655149.0725957432,190076.8041790805
03170006,226126.11396896862,775811.0116312501,543830.9885394442,115503.69556986814,331963.1735385607,187643.00781485703,110622.41839910047,443847.8380926895,356187.98072458716
03170007,460183.3692520594,1856565.4967628699,924945.737496369,382853.9251711245,1223466.2058092705,691567.309628458,77329.44408093483,633099.2909535994,233378.42786791103
03170008,774108.421442996,2740618.974754556,1371140.644421133,415556.91676687717,1275358.6051853306,721777.7097720514,358551.5046761189,1465260.3695692257,649362.9346490816
03170009,362362.48632906826,1262843.856061669,633285.6478489253,246553.991957812,747509.8587226893,422631.5719783238,115808.49437125625,515333.99733897974,210654.0758706015
03180001,4656993.458884418,18243518.317150418,8819281.342721783,4517350.61928676,15083208.078219496,8525820.809517007,139642.83959765782,3160310.238930921,293460.53320477623
03180002,3107169.447921741,10742835.87390598,5767416.092187694,2827583.951676886,9528750.417964216,5386149.827947028,279585.4962448548,1214085.4559417618,381266.26424066635
03180003,1231397.431297465,4575969.3669322375,2124713.514707911,1101124.0667101631,3257287.550159385,1841189.8729988176,130273.36458730196,1318681.8167728528,283523.6417090932
03180004,967539.8978393835,5119564.283080306,2065726.325405984,702932.3340168748,2592125.4546357114,1529092.9807590747,264607.56382250873,2527438.828444595,536633.3446469093
03180005,1454142.9651215621,7763814.402709236,3660218.119673383,1228216.366483365,5411936.674728236,3182278.7209997308,225926.59863819717,2351877.727981,477939.3986736521
04010101,19762.817191939434,46394.36272273537,1137.5431004285415,652.392707519557,1789.2679235898722,1091.3163135564027,19110.424484419877,44605.094799145496,46.22678687213865
04010102,15041.77776950478,39567.06948065157,5028.645638348493,1558.5250558909888,5219.818727731171,3183.6894039475533,13483.252713613792,34347.250752920394,1844.95623440094
04010201,209202.66443928244,615065.0010776055,209763.75624082336,67051.37690607218,213854.80431429765,130590.57350145742,142151.28753321027,401210.1967633079,79173.18273936595
04010202,35158.318873729506,97006.03678156358,23479.814418397844,7381.517948048744,24124.687504584916,14714.210582196814,27776.80092568076,72881.34927697867,8765.603836201028
04010301,182965.0351897038,931270.8019242068,645574.3673286228,136109.2459790969,552320.7785617417,355970.24374759867,46855.78921060691,378950.0233624651,289604.1235810241
04010302,94825.25058013217,500983.6125706738,353699.43492609763,61532.231164185876,233068.63455525853,152434.46621177747,33293.01941594629,267914.9780154153,201264.96871432013
04020101,7520.934680946465,38968.97425921045,25703.378877444447,4677.797684072143,16706.696089841484,10506.252582963569,2843.136996874322,22262.27816936897,15197.12629448088
04020102,55624.38399858167,247962.22088891908,155382.06498993436,46607.746544515634,179446.33546101453,112818.77035034409,9016.63745406603,68515.88542790456,42563.294639590276
04020103,28272.705799395226,127858.11877713374,77979.06088315384,22296.05474762222,83498.29858889207,52495.66461283204,5976.651051773007,44359.820188241676,25483.396270321806
04020104,33237.93387532395,154291.26800490048,91986.48926857882,24254.469372570908,88339.11462701007,55539.10214295809,8983.464502753042,65952.15337789043,36447.387125620735
04020105,18490.18896725802,89047.73258631148,53667.957788386535,14569.64582163462,60331.41885545664,37930.56844224376,3920.543145623399,28716.313730854836,15737.389346142774
04020201,36362.479210515325,163731.15099901805,97775.69066491211,27837.13489879113,101351.91908301713,63720.29660113469,8525.344311724195,62379.23191600093,34055.394063777414
04020202,12272.318456053064,52854.454958388866,31514.058078034293,9455.966397415434,32252.66279956757,20277.35891407875,2816.3520586376317,20601.792158821296,11236.699163955544
04020203,24631.415848224446,106456.44988695974,63580.57396380576,19135.077579972374,66250.39036274674,41651.84599543154,5496.338268252072,40206.059524213015,21928.72796837422
04020300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04030101,3985119.217065408,26446949.87632709,18902653.594714217,2115823.279056312,11408121.006368155,7465962.910762748,1869295.9380090958,15038828.869958935,11436690.683951467
04030102,1224145.2261369016,7740713.582249707,5559804.859210262,634504.9834165659,3001635.7321606404,1964398.9596424531,589640.2427203357,4739077.850089067,3595405.8995678094
04030103,652323.1327045761,3925332.6753487214,2808856.9323346503,370907.7957935261,1661305.8298226928,1087229.675852552,281415.33691105,2264026.8455260284,1721627.2564820985
04030104,607439.178626583,3790200.3743593013,2734025.286496666,307489.15069095034,1377509.7029119248,901501.3378791512,299950.02793563256,2412690.6714473767,1832523.9486175145
04030105,589476.8328296087,3562083.0356919537,2524969.4020193582,340896.6890594668,1571031.6263419818,1028150.3717620207,248580.14377014185,1991051.409349972,1496819.0302573375
04030106,42955.83382775688,210621.90431556012,129697.72110243616,27168.078356124515,91999.90520123314,58217.77254156514,15787.755471632363,118621.99911432699,71479.94856087102
04030107,12890.461679826505,63115.03692462776,38063.288550340985,8812.990019337321,32840.398837861365,20646.87056162276,4077.471660489184,30274.638086766397,17416.417988718225
04030108,349135.47555642086,1893551.9479518016,1244287.8804945871,225232.6183499103,933381.48475112,597359.3000527824,123902.85720651053,960170.4632006816,646928.5804418047
04030109,194039.103744315,974228.4109612878,598368.6089892791,134662.78652164876,528477.2326615525,332255.4355503124,59376.31722266626,445751.1782997353,266113.17343896674
04030110,52469.54395194983,263799.01507907273,158581.51381923066,39891.856360894046,171585.17374812745,107876.18292244301,12577.68759105579,92213.84133094527,50705.330896787666
04030111,44127.60353137076,220697.94483562303,130989.61353796937,30857.908303587334,123458.80628467006,77618.971891972,13269.695227783428,97239.13855095296,53370.64164599737
04030112,51736.866016340486,261471.24646754033,155307.5828347726,36173.393276316805,147409.14325796097,92676.63030173552,15563.472740023677,114062.10320957935,62630.95253303707
04030201,2664102.1148567107,18850436.894159865,13937367.727264471,791925.0906332553,3788429.1350462483,2479310.2557963263,1872177.0242234552,15062007.759113615,11458057.471468145
04030202,4594189.38854112,29883174.074501134,21763704.032399856,2013009.7965330668,9117281.919452736,5966739.709243615,2581179.5920080533,20765892.1550484,15796964.32315624
04030203,891543.0725364825,5762626.225616535,4189086.391001512,402228.799733274,1826003.1047287062,1195014.6258456148,489314.27280320844,3936623.1208878295,2994071.765155897
04030204,1441266.847724986,8618327.537033085,6154296.402582683,838989.9652215872,3772899.4893258936,2469146.9903951674,602276.8825033988,4845428.047707192,3685149.412187515
04040001,1418767.6843707918,11168391.074851798,5018298.639297816,80731.65269989044,318817.2362567795,193463.4370748033,1338036.0316709012,10849573.838595018,4824835.202223012
04040002,312536.58588062524,2425984.191729665,1814187.007815756,32910.872192448565,181000.18571757025,118510.21705820994,279625.71368817665,2244984.0060120947,1695676.790757546
04040003,1236697.6086557237,7800596.606864995,5636998.945809243,613086.4889412647,2783532.22227348,1821662.683135438,623611.1197144589,5017064.384591515,3815336.262673805
04050001,10187534.25218469,64944365.86590203,37886813.72487977,3677617.29139018,14656604.797965266,8963506.827790514,6509916.960794511,50287761.06793676,28923306.897089254
04050002,2214199.2778264214,9448288.688154224,5579803.865304299,1623952.3610152688,5128080.131124158,3224041.437443953,590246.9168111525,4320208.557030067,2355762.427860345
04050003,4247221.576197445,22247986.715688147,12807959.862472996,2317291.3171866885,8122849.991161784,5106863.445950895,1929930.2590107569,14125136.72452636,7701096.4165221015
04050004,2316898.495868374,14659485.91619255,8218171.3401081115,680160.0330069625,2686038.9941420713,1688721.8615122952,1636738.4628614115,11973446.92205048,6529449.4785958165
04050005,2306742.5434132973,14113000.68387051,7959907.234640987,807725.8717573973,3147599.5946802287,1978906.5818533448,1499016.6716558998,10965401.08919028,5981000.652787642
04050006,5115003.439042656,24061628.90769996,13998246.271380503,3262107.6330091245,10507579.765598448,6606151.171744915,1852895.806033531,13554049.142101513,7392095.099635587
04050007,1409013.2414498199,8219116.450524664,4675294.765292596,602283.6325129216,2317838.7191186463,1457233.093912879,806729.6089368982,5901277.731406017,3218061.671379717
04060101,1126260.2429224695,6584966.755890974,3773097.3876076825,523579.67070993147,2176320.5211545657,1368260.121382673,602680.572212538,4408646.234736408,2404837.266225009
04060102,1569291.7901221188,9209002.405929586,5359800.890370925,863567.4166154886,4046584.2968419413,2544101.324661492,705724.3735066303,5162418.109087645,2815699.565709433
04060103,306892.32846860134,1796913.4768685868,1038386.033760965,157178.11935548962,701744.6340202163,441189.24059415853,149714.20911311175,1095168.8428483706,597196.7931668065
04060104,168294.01899352996,951345.7541126369,540524.9224990132,74062.58303686789,262036.8827220709,164743.48039823453,94231.43595666207,689308.871390566,375781.4421007787
04060105,342240.4879988218,1969686.1383741216,1116185.3245832697,142556.20657679113,508983.07968655595,319999.3952106716,199684.28142203068,1460703.0586875656,796185.929372598
04060106,38806.22446411203,182656.31332203958,109028.35045268532,29192.418567946865,112303.88326846447,70605.83380685806,9613.805896165164,70352.43005357511,38422.51664582725
04060107,23839.43893832389,118432.3252247858,70793.22618559423,17807.69208959035,74309.71826723739,46718.77287508883,6031.746848733537,44122.60695754841,24074.45331050541
04070001,63635.38007645598,279103.38141241274,166702.66250928197,49236.53923873269,173774.95655787,109252.90684365359,14398.840837723292,105328.42485454274,57449.75566562838
04070002,32829.21943992228,146554.44777132766,87539.88477889876,25275.511640846187,91298.60091135824,57399.74126730616,7553.707799076094,55255.84685996942,30140.143511592596
04070003,170472.5545586065,935266.5821975857,546401.3590049507,101988.47630622669,434301.24967278744,273046.67437445145,68484.07825237981,500965.3325247983,273354.6846304993
04070004,125115.90371156373,619826.339453718,368798.3909583141,91062.79767279881,370725.7300890948,233076.52878666966,34053.10603876492,249100.6093646233,135721.86217164446
04070005,91765.07843262336,489891.73835375725,287927.17025219643,58756.692217105774,248433.3206038537,156190.87451146502,33008.38621551759,241458.41774990354,131736.2957407314
04070006,298450.8970910062,1582159.4532904255,927924.0034979325,188720.8373588348,779477.1761958633,490059.9545921522,109730.0597321714,802682.2770945622,437864.04890578025
04070007,163400.8508880925,841258.4879988619,489436.9136036855,98649.78262663324,367600.3581603904,231111.5968249617,64751.068261459266,473658.12983847153,258325.3167787238
04080101,577544.1044730288,3353371.239907794,1930307.288248867,284772.02509633964,1211725.0844692942,761815.6864745142,292772.0793766892,2141646.1554385,1168491.6017743528
04080102,745782.3746233105,5245148.1905335095,2892097.1307486366,78922.7189987501,367027.9187456077,230751.70217544358,666859.6556245604,4878120.271787901,2661345.428573193
04080103,3040327.70106081,18949213.177340716,10644189.760404114,958732.6170152596,3722214.403233142,2340168.868400474,2081595.0840455503,15226998.774107575,8304020.89200364
04080104,1545697.197794259,9617174.93423348,5432456.081939684,538959.4982793455,2252825.4338247464,1416359.020923319,1006737.6995149137,7364349.500408732,4016097.061016365
04080201,920825.2207490357,5263431.955413036,3013588.091481296,436030.3572209617,1717127.0932533215,1079563.6498018214,484794.86352807406,3546304.8621597146,1934024.4416794744
04080202,1499507.8044721456,9054009.627023473,5118199.953042234,556565.8421802173,2156329.9728956176,1355691.9952592708,942941.9622919285,6897679.654127855,3762507.9577829638
04080203,1703707.6757232277,11813387.457976539,6519194.335634879,212933.1178725144,908277.9613127392,571037.4467056785,1490774.5578507131,10905109.4966638,5948156.8889292
04080204,1107851.6388590303,7551693.96799407,4178665.4634203166,173726.33110595823,718508.6885473295,451728.85894267424,934125.307753072,6833185.27944674,3726936.604477642
04080205,1599475.7769243014,10754478.836036224,6003471.845567866,356537.2867015653,1662305.7325379918,1045097.2740424563,1242938.490222736,9092173.103498232,4958374.57152541
04080206,436488.6236905877,3102995.8070164463,1704614.999928282,32241.128213663334,145899.99271805567,91727.82219993943,404247.49547692435,2957095.8142983904,1612887.1777283426
04090001,1668487.4639129816,11209329.272743255,6262636.532285638,381322.3309363129,1793635.4994921663,1127664.7454856706,1287165.1329766687,9415693.773251088,5134971.786799967
04090002,78547.7448300049,545451.9147881968,298544.1959127826,5755.9389718065795,12978.241604168137,8159.4646833418265,72791.80585819832,532473.6731840287,290384.7312294408
04090003,212648.6970840586,1500953.5503996317,822668.0409062348,14220.214348118208,49437.29363399789,31081.394832043577,198428.4827359404,1451516.2567656338,791586.6460741912
04090004,57266.866271896826,338803.9233376389,190554.3753028339,20235.92212204968,69615.19853313766,43767.312354875954,37030.94414984715,269188.7248045012,146787.06294795795
04090005,440762.1454300261,2782666.658204919,1555386.92675817,119078.604404589,456503.8381576728,287005.5173666112,321683.5410254371,2326162.8200472463,1268381.4093915587
04100001,1575795.0143211088,9325919.822404098,5078698.773386068,132306.5031091188,490930.29666697705,307352.8365354166,1443488.51121199,8834989.52573712,4771345.936850651
04100002,2210570.6550154584,14115278.552328525,7702072.946225816,276954.20704937517,1169507.0244560128,734784.844997399,1933616.4479660832,12945771.527872512,6967288.101228418
04100003,2260042.3630964383,14709527.425430115,8140159.561355673,308600.2309793185,1221653.2142229816,744676.823512405,1951442.13211712,13487874.211207135,7395482.737843268
04100004,4856389.094148306,22641259.012157768,12046874.69260658,2671004.5555910897,8233414.29260085,5063129.9075720515,2185384.538557217,14407844.71955692,6983744.785034527
04100005,893779.8110975742,5651243.582252895,2510329.5030415803,182586.12620394552,597421.0638399221,362654.10216787655,711193.6848936287,5053822.518412974,2147675.400873704
04100006,1966038.7483051687,13617438.760740958,6631243.3729878,331270.47136194236,1131177.398899503,703420.5225711244,1634768.2769432263,12486261.361841455,5927822.850416676
04100007,5292307.694917222,33031904.88961801,13784012.352965832,1010007.1836303498,3088960.7994193146,1906338.8428993043,4282300.5112868715,29942944.090198696,11877673.510066528
04100008,2031272.567470702,11453463.64670068,5700797.013216278,432772.7817877412,1347960.1139423535,835436.3766822187,1598499.7856829609,10105503.532758327,4865360.6365340585
04100009,3482758.4965017843,22629823.699185137,11309666.421198808,315356.4072195402,1022294.7377595344,633596.0557943996,3167402.089282244,21607528.961425602,10676070.365404408
04100010,3180829.80740272,17971116.738681857,8520107.382326225,191434.65794899227,661127.3165550837,409752.33922595327,2989395.149453728,17309989.422126774,8110355.043100272
04100011,7152775.049105417,38875003.402861245,20897592.718972217,821082.2117458942,2867650.768653032,1777307.6097704947,6331692.8373595225,36007352.63420821,19120285.10920172
04100012,2048340.6032026662,9384299.154556831,6250399.882113912,286422.2554528023,1092538.2790838105,677131.4758991405,1761918.3477498638,8291760.8754730215,5573268.406214772
04110001,440899.1615118757,2195978.812526923,1364993.3667591745,190043.2774045675,809722.219746282,501848.2301128538,250855.88410730817,1386256.592780641,863145.1366463206
04110002,253156.53268872324,1211371.351343339,642429.2393492535,63549.08056888537,299913.53947741195,185879.89219048995,189607.45211983786,911457.8118659272,456549.3471587635
04110003,279836.28423438023,1008940.7338336972,784933.448383389,54447.330609040735,267317.93955903273,165338.76417777696,225388.9536253395,741622.7942746645,619594.684205612
04110004,754401.176316868,2723832.3161759367,2221358.1131138215,142689.3750066371,684745.5052318029,424390.37915527954,611711.801310231,2039086.8109441337,1796967.7339585419
04120101,632372.5165575412,3695672.523779404,2103020.5611433852,283168.67908033234,1431742.656308496,896620.8106610235,349203.8374772088,2263929.867470908,1206399.750482362
04120102,524971.6615639208,2634373.9343697065,1580826.339829076,292441.06669801153,1401405.9030879647,917826.959941218,232530.59486590925,1232968.0312817416,662999.3798878579
04120103,782277.6143870472,3979188.374131842,2393687.2483570166,398618.6360333928,1910219.0954563648,1251065.5059137868,383658.9783536544,2068969.2786754773,1142621.74244323
04120104,1442159.0120800617,7219190.717225534,4532196.422260053,493199.10393383936,2363493.6569113918,1547929.9700628547,948959.9081462224,4855697.060314142,2984266.4521971983
04130001,1781724.876567031,9513866.862908129,5729519.038122993,276124.0446157987,1345115.002786963,880960.1921007361,1505600.8319512324,8168751.860121165,4848558.846022257
04130002,1403792.9645710886,7331282.66706545,4511090.974272596,712634.7253678462,3406602.95702741,2221660.650097175,691158.2392032425,3924679.71003804,2289430.32417542
04130003,2443218.768699957,12528414.959117219,8121572.361984626,806729.0289724671,3862807.654626023,2529880.171754768,1636489.73972749,8665607.304491196,5591692.190229858
04140101,666312.756138291,3050314.9298765548,1958860.100283966,248655.13174494,836122.8153278895,547604.416457566,417657.6243933509,2214192.114548665,1411255.6838264
04140102,332312.6325437492,1761927.3585474957,1245541.1339185622,196761.67799433653,925083.0789247951,605867.4278783876,135550.95454941268,836844.2796227006,639673.7060401746
04140201,4447504.364709806,22816102.487714063,14038025.14627625,2008915.930216988,9148087.157418944,5991384.088159823,2438588.4344928176,13668015.33029512,8046641.058116429
04140202,995123.0937313801,5364684.171802105,3439198.854865278,564167.388440468,2958816.706669414,1937826.676192538,430955.7052909121,2405867.465132691,1501372.17867274
04140203,72442.0381518876,358677.7403363392,276524.39308441954,41256.82832002515,191328.94406395298,125307.63762773908,31185.209831862438,167348.79627238627,151216.75545668046
04150101,777610.1871364976,4472768.664556707,2670780.4143327726,521314.6220012064,2531676.0609420105,1658078.175771259,256295.56513529122,1941092.6036146968,1012702.2385615135
04150102,296119.80936957675,1640934.007668038,1049939.463101745,177751.0019608401,851800.0100293213,557871.9284296596,118368.80740873664,789133.9976387167,492067.53467208537
04150301,338459.8006928545,1819498.3963916255,1118146.6061845399,226479.37268085,1085311.0797908802,710806.032037547,111980.42801200449,734187.3166007454,407340.5741469928
04150302,398869.3103673203,2129253.6142678685,1295017.3836403256,273460.11118739983,1310447.5688699535,858255.3463153973,125409.19917992047,818806.0453979148,436762.0373249283
04150303,257921.31156437838,1405194.1620260705,875632.0568027401,166258.31084105582,796725.9214179206,521802.0909113058,91663.00072332258,608468.24060815,353829.9658914342
04150304,217572.66071844567,1158039.0178132444,701994.9515867528,150363.70672375982,720557.4397730349,471916.83934162173,67208.95399468586,437481.57804020954,230078.11224513102
04150305,133320.3190443517,710058.2601395231,430060.3845503973,91947.25563165113,440635.4130734509,288586.6691078068,41373.063412700576,269422.84706607217,141473.71544259044
04150306,164294.51566344322,894303.1503258855,532765.8245041152,113018.24718551413,541594.3821573568,354708.028698577,51276.268477929094,352708.7681685287,178057.79580553816
04150307,235408.4789556155,1336868.4589012847,770841.6139895178,160469.3057874749,768984.448823523,503633.2852456216,74939.17316814058,567884.0100777617,267208.3287438963
04150308,278287.89662239363,1612407.8258461861,909955.8170636469,193894.17411911028,929159.6535300544,608537.3113001417,84393.72250328338,683248.1723161318,301418.50576350506
05010001,598560.4033210571,3074692.3592024967,1731310.9091552305,319311.0487558948,1512589.224796865,950405.5854340859,279249.3545651623,1562103.1344056318,780905.3237211447
05010002,669083.9392910339,3469102.7162821675,2024167.9351014502,362036.6717400643,1738097.497257859,1128904.0967561782,307047.2675509697,1731005.2190243087,895263.838345272
05010003,558088.8113456392,2645441.525517489,1623242.4126562264,170346.6564424389,884726.730948205,528268.0669026321,387742.1549032002,1760714.794569284,1094974.3457535943
05010004,994853.2318447069,5923949.394488137,3429711.9289959623,386563.4627259139,2314301.2227514605,1399087.8386322379,608289.7691187931,3609648.1717366762,2030624.0903637242
05010005,446095.87602829654,2012876.6622098044,1172470.4055205756,137980.43589078562,592999.45419657,354078.4565087415,308115.4401375109,1419877.2080132344,818391.9490118342
05010006,926742.2895550926,4104648.11746943,2399551.996240399,381537.1424328037,1580773.2488798215,943875.6616838129,545205.1471222888,2523874.8685896085,1455676.3345565859
05010007,704611.4616557274,4082684.821473728,2169918.0866545937,331866.0593771978,1820099.224068199,1086776.5892080779,372745.4022785296,2262585.5974055286,1083141.4974465158
05010008,194115.6210979948,938920.6926348873,517874.7032244002,109529.56135376627,454349.55149334774,271290.9544229689,84586.05974422852,484571.1411415396,246583.7488014313
05010009,160687.80960533186,707701.3438618036,434242.3564149117,68967.1699251724,281069.97063443303,167826.16011953258,91720.63968015944,426631.37322737055,266416.19629537914
05020001,370752.5605093782,1102729.222632738,674227.4177654143,324232.79092447396,975550.9686471007,595389.5962234277,46519.76958490425,127178.25398563726,78837.82154198666
05020002,300646.32633461995,895128.1483379117,559861.3614721288,270146.08699210786,811591.6267058838,495323.38780704024,30500.23934251207,83536.52163202797,64537.973665088524
05020003,127924.26882767286,404913.8879252858,248261.74692743315,111910.3486992755,357361.6745556735,217945.53847159172,16013.920128397358,47552.21336961231,30316.208455841424
05020004,245457.96805314766,784282.5513179745,460837.37679622584,211690.2968809462,649979.1722051408,395729.5821918817,33767.671172201444,134303.3791128337,65107.79460434414
05020005,534335.4658769757,2012517.5526531322,1149884.7660859188,436368.3734851407,1528405.6606624129,913646.6478468941,97967.09239183496,484111.8919907193,236238.11823902468
05020006,834290.4228764316,4898314.501178145,2583117.7674318887,522170.4490493104,2856363.3594614486,1625263.7117138966,312119.9738271212,2041951.1417166968,957854.055717992
05030101,1334000.7742467085,5210903.385438497,3601771.0468069348,635523.4801876765,2350227.7683894886,1436843.0185952587,698477.294059032,2860675.6170490086,2164928.028211676
05030102,1491278.5461490306,6197680.768707153,4440333.108305896,453072.85051123326,2035813.0957940598,1222927.965809952,1038205.6956377974,4161867.6729130936,3217405.1424959437
05030103,1360363.6592543093,5550183.616920236,3874926.094082384,361783.4747985521,1643920.9222402938,1015640.94276314,998580.1844557571,3906262.694679942,2859285.151319244
05030104,57472.734427670344,244230.72596431672,159022.43840408156,28366.28118655969,125869.50229170313,75156.35769883497,29106.453241110656,118361.22367261359,83866.08070524661
05030105,575649.3480790642,2439557.881885351,1604792.111705033,242984.9540348891,1011956.4189554184,604236.5877357275,332664.3940441751,1427601.4629299329,1000555.5239693054
05030106,711201.2582624913,2441077.966632933,1518496.4144139304,633896.3959185072,2153496.5063643204,1321423.5498355571,77304.86234398407,287581.46026861237,197072.86457837332
05030201,541166.6336969655,1771809.0676549673,1116115.920258948,501890.92707116186,1633910.604265281,1008643.3342529859,39275.706625803636,137898.46338968634,107472.58600596213
05030202,520324.50113872363,1746238.4489151493,1118246.2165119557,393339.04075710854,1291438.4022414272,795552.79602883,126985.46038161508,454800.0466737221,322693.4204831257
05030203,509289.08815232135,1519841.566716527,937258.8345360571,476783.1905081097,1428612.5104105,871898.0887774626,32505.897644211662,91229.05630602721,65360.74575859447
05030204,911628.2853946199,6069034.055230065,2480457.796563131,300513.4758591811,1022746.6427958064,633876.136476411,611114.8095354389,5046287.4124342585,1846581.6600867198
05040001,3769203.6972727715,16485869.587666411,11935886.04368391,2097224.3779273503,9773732.398267087,6057546.880921573,1671979.3193454212,6712137.189399323,5878339.162762337
05040002,2286567.160704081,9088893.107000602,6827032.254693475,819083.2874809266,2934791.982901203,1818920.274068861,1467483.8732231546,6154101.1240994,5008111.980624613
05040003,3184560.801264557,13606899.873356596,9362632.180497017,1545462.5625668257,5746511.439349888,3561562.8724081567,1639098.2386977312,7860388.434006708,5801069.30808886
05040004,1560652.8031706107,6288565.736168833,3888306.976895942,991942.5454183898,3290039.5132663585,2039094.9715250016,568710.2577522207,2998526.2229024745,1849212.0053709403
05040005,615627.397969329,2370804.920937406,1485802.4250271993,464389.944445381,1591015.8732953097,986077.0526299869,151237.453523948,779789.0476420964,499725.3723972125
05040006,2430211.9753340627,8763650.498892646,5672723.5740344245,1647263.8566205997,4777431.203971203,2960948.0085367723,782948.1187134631,3986219.294921444,2711775.5654976517
05050001,3662794.314450836,10806376.957026819,7476131.497558748,2190146.0449518776,6866473.915844883,4239420.807833773,1472648.2694989585,3939903.0411819364,3236710.689724975
05050002,922301.2335934439,2737422.829347991,1904978.9742448814,685704.3701615231,2121524.3420749158,1325038.010702792,236596.8634319208,615898.4872730753,579940.9635420893
05050003,840639.7951886713,2201547.636093516,1393910.507687495,724010.5438698466,1937226.3525478397,1182311.6701372992,116629.25131882474,264321.2835456762,211598.83755019592
05050004,84689.95703647079,250371.71458579303,162409.21283575293,67602.63638587455,197207.20047331785,120357.7456990259,17087.32065059625,53164.514112475175,42051.467136727035
05050005,277349.88421713246,703111.5376206076,456836.8948788639,211909.4555753066,583328.8928956097,356012.1050342074,65440.42864182588,119782.64472499792,100824.78984465648
05050006,18898.62072942212,57087.85049047693,37461.48563498755,14567.477253812056,42661.88636932895,26037.023295628573,4331.143475610064,14425.964121147976,11424.462339358979
05050007,92501.80524095579,259584.07434386815,163077.94021017826,81340.69850454088,235890.06210923076,143966.32603377392,11161.1067364149,23694.0122346374,19111.61417640433
05050008,188354.58899264573,577666.7477729518,355623.0329779606,149814.79637720875,447419.9503638811,273065.36729524913,38539.79261543696,130246.7974090708,82557.66568271148
05050009,29581.598224630103,86273.04127000348,54259.42261475598,24769.04655767988,72552.25828390133,44279.44939675281,4812.551666950222,13720.782986102146,9979.973218003173
05060001,7610141.974091228,47539778.33263979,23396429.63695276,1394368.311213917,4112660.2656680387,2548937.432331875,6215773.662877311,43427118.06697175,20847492.204620887
05060002,2635363.6781483484,14606732.503186887,8071397.661840293,569739.6296487154,1921785.1872825832,1191080.683219338,2065624.048499633,12684947.315904304,6880316.978620955
05060003,2217966.326064494,10570194.55679303,6591673.380567399,333756.30718155165,1108922.7759274226,687286.230470499,1884210.0188829424,9461271.780865608,5904387.1500969
05070101,13807.89841282957,41796.40756434594,26704.034577295293,11201.579205626133,35636.170797456434,21749.151001809787,2606.3192072034376,6160.236766889502,4954.8835754855045
05070102,45542.877390212736,157016.84758385812,79253.0922636714,30437.50819497105,80500.25807545306,49130.21214618838,15105.369195241685,76516.58950840506,30122.880117483022
05070201,31461.50435995427,89305.42457946444,58196.278937173294,21395.489469109532,62908.45058844085,41258.96621998358,10066.014890844735,26396.973991023588,16937.312717189718
05070202,62319.60375072944,226126.1317157218,125302.38989630551,46793.219090348655,152015.56286511788,97472.49253283649,15526.384660380783,74110.56885060393,27829.897363469023
05070203,107408.48456436397,230548.54394546634,158423.74907547957,31230.2359686576,100023.30203776954,70319.45679362238,76178.24859570638,130525.24190769679,88104.29228185721
05070204,35037.063091565906,112457.2570200592,73901.83594735102,27103.585075397343,88353.54708442437,59746.813372805984,7933.478016168566,24103.709935634834,14155.022574545037
05080001,9429239.532871213,48098329.665298335,26812656.97830476,4681856.848786945,13730089.658887625,8507694.145911628,4747382.684084268,34368240.00641071,18304962.83239313
05080002,3509059.5955691747,18279699.545849197,11892064.955923973,965047.9637967804,3149879.151409157,1948241.5553458757,2544011.6317723943,15129820.39444004,9943823.400578097
05080003,4365896.186649259,20963538.47895918,14028807.395744864,1005951.6738006857,3383389.142165116,2036047.8700795854,3359944.5128485737,17580149.336794063,11992759.52566528
05090101,610887.4895451583,2410001.4688902777,1343843.1978874207,488920.7471291843,1608573.816399276,996147.2454065892,121966.74241597408,801427.6524910014,347695.95248083136
05090102,23628.85561586836,77716.93835214713,44798.425086439245,20609.10185945296,63440.07603122699,38718.18332969328,3019.7537564154018,14276.862320920143,6080.2417567459615
05090103,472812.2028089561,1466437.684247004,1200729.1179957513,368705.22363429505,1158748.6482452136,757868.8867716594,104106.97917466103,307689.0360017905,442860.2312240919
05090104,293064.125734768,906363.7934922315,657009.2877926345,222616.31370811362,704618.3325644613,495368.9918357386,70447.81202665437,201745.46092777024,161640.29595689586
05090201,2435253.3617086424,8018846.933725817,6198169.6391048655,941018.6176130165,3076243.1226720517,1998909.9016111053,1494234.7440956258,4942603.811053765,4199259.73749376
05090202,2416922.889193601,11279332.66682883,7689085.519514651,295510.6371136651,984064.9796417328,609912.5237002779,2121412.2520799357,10295267.687187096,7079172.995814373
05090203,1628507.352930543,7048097.100926257,4754620.497279579,599224.652509239,1886789.7153418937,1180676.0552542408,1029282.7004213041,5161307.385584363,3573944.4420253383
05100101,3100685.313267846,10574985.226449532,7192813.341371518,1896878.5087754962,5947821.224958894,4181506.5943779964,1203806.80449235,4627164.001490639,3011306.7469935217
05100102,1682182.4402601407,6434999.293618623,4495104.802618992,1220422.4724841784,3869600.7179113594,2720451.7932303203,461759.96777596226,2565398.5757072642,1774653.009388671
05100201,66999.2059045989,191415.81592617955,137901.3692764778,37098.498311704585,124754.31725357432,87706.23403097528,29900.707592894312,66661.49867260523,50195.135245502526
